DIVISION,REPORTABLE_DOMAIN,TYPEHUQ,KOWNRENT,YEARMADE,OCCUPYYRANGE,BEDROOMS,TOTROOMS,STOVEN,NUMFRIG,NUMPC,INTERNET,INDIALUP,INDSL,INCABLE,INSATEL,FUELHEAT,EMPLOYHH,SDESCENT,Householder_Race,EDUCATION,NHSLDMEM,HHAGE,WORKPAY,RETIREPY,SSINCOME,INVESTMT,MONEYPY,POVERTY100,FOODASST,DOLLAREL,DOLLARNG,DOLLARLP
6,18,1,2,1975,2,2,4,1,1,2,-2,-2,-2,-2,-2,3,0,0,1,1,2,53,0,0,1,0,8750,100,1,1797,0,0
9,26,8,2,1980,2,1,3,1,1,1,1,0,1,0,0,3,0,0,4,5,1,41,1,0,0,0,110000,501,0,100,163,0
2,3,2,1,1940,14,3,7,1,1,2,-2,-2,-2,-2,-2,4,0,0,2,3,3,54,1,0,0,0,32500,501,0,699,113,1287
4,12,2,1,1975,34,3,5,1,1,1,1,0,1,0,0,1,0,0,1,2,1,55,1,1,0,1,42500,501,0,721,953,0
3,7,2,1,1999,14,3,6,1,1,1,1,0,0,1,0,1,0,0,1,4,2,57,1,0,0,0,72500,501,1,1834,1013,0
9,26,2,1,1978,24,2,6,1,1,1,1,0,1,0,0,3,0,0,1,3,2,56,1,0,0,0,72500,501,0,1199,603,0
6,19,2,1,1979,34,3,6,1,1,1,1,1,0,0,0,1,0,0,1,5,2,58,1,1,0,1,87500,501,0,1617,554,0
9,26,2,1,2005,2,3,7,1,4,1,1,0,0,1,0,-2,0,0,1,7,2,52,1,1,1,1,120000,501,0,7322,727,0
4,10,2,1,2005,2,4,10,1,3,1,1,0,1,0,0,1,0,0,1,4,5,39,1,0,0,0,120000,501,0,2103,1203,0
3,6,2,1,2000,7,3,5,1,1,1,1,0,0,1,0,2,0,0,1,3,1,81,0,1,1,0,42500,501,0,880,31,1231
8,24,2,2,1969,2,3,5,1,1,1,1,0,0,1,0,3,0,0,1,3,1,61,1,0,0,0,27500,501,0,1911,0,0
9,26,9,2,1976,2,2,6,1,1,1,1,0,0,0,0,-2,0,0,2,3,5,37,1,0,0,0,32500,150,0,117,251,0
3,7,8,2,1975,7,1,3,1,1,1,1,0,0,0,0,1,0,0,1,3,1,42,1,0,0,0,37500,501,0,534,432,0
5,17,2,1,1952,7,3,5,1,1,1,1,0,1,0,0,3,0,1,1,4,4,42,1,0,0,0,72500,501,0,2085,0,0
3,7,2,1,1995,2,4,7,1,1,1,1,0,1,0,0,3,0,0,1,5,4,40,1,0,0,0,120000,501,0,1670,916,0
6,18,2,1,1986,24,3,6,1,2,1,1,0,1,0,0,1,0,0,1,3,2,62,1,0,0,0,82500,501,0,2050,849,0
6,18,2,1,2005,2,4,9,1,1,1,1,0,1,0,0,3,0,0,1,6,2,53,1,1,0,0,87500,501,0,2700,0,0
4,12,2,1,1956,2,3,6,1,2,1,1,0,1,0,0,1,0,0,1,3,2,32,1,0,0,0,57500,501,0,539,609,0
7,20,2,1,2007,2,3,5,1,1,1,1,0,1,0,0,3,0,0,2,4,3,52,1,0,0,0,22500,150,0,1534,0,0
9,26,4,2,1950,7,2,5,1,1,1,1,0,1,0,0,3,0,1,2,2,3,53,0,0,0,0,6250,100,0,679,439,0
2,3,2,1,1991,14,4,8,1,1,1,1,0,1,0,0,3,0,0,1,5,6,71,1,1,0,0,92500,501,0,2283,135,377
9,26,2,1,1989,14,3,5,1,1,1,1,1,0,0,0,1,0,1,1,3,4,52,1,0,0,0,22500,150,0,662,481,0
3,8,2,1,1967,2,3,7,2,1,1,1,0,1,0,0,1,0,0,1,5,4,39,1,0,0,0,47500,501,0,935,1853,0
2,3,9,2,1964,2,2,5,1,1,2,-2,-2,-2,-2,-2,1,0,1,1,1,2,29,0,0,1,0,12500,100,1,745,610,0
7,21,7,2,1979,2,1,3,1,1,1,1,0,1,0,0,3,0,1,1,2,2,29,1,0,0,0,47500,501,0,1137,0,0
9,27,2,2,1970,2,4,10,1,1,1,1,0,0,1,0,3,0,0,7,5,4,44,1,0,0,0,72500,501,1,1516,0,0
6,18,2,1,1995,2,2,3,1,1,2,-2,-2,-2,-2,-2,3,0,1,1,3,4,28,1,0,0,0,12500,100,0,1416,0,0
7,20,7,2,1998,2,1,4,1,1,1,1,0,0,1,0,3,0,0,1,5,1,24,1,0,0,1,12500,150,0,450,88,0
9,26,3,1,1973,34,3,6,1,1,2,-2,-2,-2,-2,-2,-2,0,0,1,5,1,66,0,1,0,1,8750,100,0,85,198,0
2,3,9,2,1980,2,1,3,1,1,2,-2,-2,-2,-2,-2,3,0,1,1,5,1,65,0,1,0,0,6250,100,1,367,0,0
5,15,2,1,2006,2,3,7,1,1,1,1,0,1,0,0,3,0,0,1,2,7,55,1,0,0,0,42500,150,1,2167,0,0
4,11,2,1,1920,2,5,9,1,1,1,1,0,1,0,0,1,0,0,1,3,5,52,1,1,0,1,62500,501,0,1663,1816,0
2,5,2,1,2008,2,3,5,1,1,1,1,0,1,0,0,3,0,0,1,5,2,54,1,0,0,0,77500,501,0,1303,0,0
9,27,2,1,1985,24,4,8,1,1,1,1,0,0,1,0,1,0,0,4,4,3,25,1,1,1,1,67500,501,0,1178,1175,0
7,21,4,2,1984,2,2,4,1,1,2,-2,-2,-2,-2,-2,3,0,1,1,2,1,22,1,0,0,0,8750,100,1,1521,27,0
3,6,6,1,1969,2,2,5,1,1,1,1,0,1,0,0,1,0,0,1,3,2,26,1,0,0,0,52500,501,0,595,538,0
5,16,1,1,1985,2,2,4,1,1,1,0,-2,-2,-2,-2,3,0,1,3,1,4,44,1,0,0,0,27500,150,0,1169,0,0
2,3,2,2,1976,2,3,8,1,1,1,1,1,0,0,0,3,0,0,2,5,4,44,1,0,0,0,92500,501,0,3101,0,0
8,24,2,3,1920,2,4,11,1,2,1,1,0,0,0,0,3,0,0,1,3,5,34,1,0,0,0,62500,501,0,3168,0,0
3,7,6,2,1980,2,1,3,1,1,2,-2,-2,-2,-2,-2,3,0,0,1,3,1,55,1,0,0,0,47500,501,0,1033,0,0
7,21,2,1,1994,7,3,8,1,2,1,1,0,1,0,0,1,0,0,1,3,3,46,1,1,0,0,77500,501,0,4530,1000,0
1,2,2,1,1958,24,2,6,1,2,1,1,0,0,1,0,1,0,0,1,5,3,57,1,0,0,0,110000,501,0,1695,1090,0
3,7,2,1,1997,14,3,6,1,1,1,1,0,1,0,0,1,0,0,1,5,1,61,1,0,0,0,37500,501,0,949,622,0
1,2,2,1,1921,14,4,6,1,1,1,1,0,0,1,0,4,0,0,4,5,3,44,1,0,0,0,87500,501,0,1053,0,1240
5,15,7,2,1950,2,2,5,1,1,1,0,-2,-2,-2,-2,3,0,0,2,3,4,39,1,0,0,0,22500,150,0,1312,0,0
8,24,1,1,2002,7,3,7,1,1,1,0,-2,-2,-2,-2,3,0,1,1,3,4,30,1,0,0,0,22500,150,0,2160,0,346
9,27,2,1,1982,14,3,8,1,1,1,1,0,0,1,0,1,0,0,1,3,2,45,1,0,0,0,77500,501,0,1124,1181,0
5,17,2,1,1999,7,4,8,1,2,1,1,0,0,1,0,3,0,0,1,6,2,68,0,1,0,1,97500,501,0,3246,0,0
8,25,3,2,1970,2,2,4,1,1,1,0,-2,-2,-2,-2,1,0,0,1,3,1,53,1,0,0,0,32500,501,0,308,584,0
2,3,2,1,1959,14,3,6,1,1,2,-2,-2,-2,-2,-2,1,0,0,1,6,2,46,1,0,0,0,77500,501,0,749,1439,0
1,2,6,2,1930,2,2,4,1,2,1,1,0,1,0,0,1,0,0,1,6,2,27,1,0,0,1,27500,501,0,544,960,0
5,17,2,1,1952,54,1,5,2,1,1,1,0,1,0,0,3,0,0,1,2,1,60,0,1,0,0,17500,501,0,1253,230,0
9,26,4,1,1985,2,2,5,1,1,1,1,0,1,0,0,3,0,1,1,5,1,37,1,0,0,1,57500,501,0,1212,0,0
9,26,2,3,1941,2,4,7,2,1,1,1,0,1,0,0,3,0,0,4,5,3,55,1,0,0,0,6250,100,0,6307,0,0
4,12,2,1,1976,2,3,6,1,2,1,1,0,0,1,0,1,0,0,1,6,3,28,1,0,0,0,82500,501,0,777,804,0
5,16,2,3,1961,44,2,4,1,1,2,-2,-2,-2,-2,-2,4,0,0,2,1,1,60,0,0,0,0,6250,100,0,993,0,629
1,1,2,1,1999,14,3,6,1,2,1,1,0,0,1,0,1,0,0,1,4,2,53,1,0,0,0,110000,501,0,1428,1425,0
5,17,1,1,1973,24,3,8,1,1,1,1,0,1,0,0,3,0,0,1,3,1,84,0,1,0,1,52500,501,0,1946,0,0
2,3,4,1,1935,2,2,5,1,2,1,1,0,0,1,0,4,0,0,4,5,4,37,1,0,0,1,47500,501,0,1398,104,1368
6,18,2,1,1982,14,3,6,1,1,1,1,1,0,0,0,1,0,0,1,2,1,68,0,1,0,0,12500,150,1,1050,639,0
1,1,8,2,1920,2,2,4,1,1,1,1,0,1,0,0,1,0,0,1,3,2,66,0,1,1,0,12500,100,0,674,1299,0
7,21,2,1,1992,14,4,7,1,1,1,1,0,0,1,0,3,0,1,6,3,2,49,1,1,0,0,42500,501,0,1534,0,0
5,17,7,1,1993,2,1,4,1,1,1,1,0,0,1,0,3,0,1,1,5,1,30,1,0,0,0,37500,501,0,1287,0,0
9,27,6,2,1980,2,2,5,1,1,1,1,0,0,0,0,3,0,0,1,5,2,61,1,0,0,0,92500,501,0,1044,0,0
1,2,2,1,1986,24,2,3,1,1,1,1,0,1,0,0,4,0,0,1,3,2,49,1,0,0,0,52500,501,0,1080,0,823
7,21,6,2,1979,2,1,3,1,1,1,1,0,1,0,0,3,0,0,2,5,1,44,1,0,0,0,32500,501,0,1086,0,0
2,3,2,1,1984,14,2,5,1,1,1,1,0,0,1,0,1,0,0,1,5,3,65,0,1,0,1,62500,501,0,718,751,0
5,16,2,1,1992,14,4,8,1,1,1,1,0,0,1,0,3,0,0,2,5,4,48,1,0,0,0,97500,501,0,2587,0,0
7,21,2,1,1980,2,3,8,1,2,1,1,1,0,0,0,3,0,0,1,3,4,48,1,0,0,0,72500,501,0,3669,0,0
9,26,2,1,1959,7,3,6,2,1,1,1,0,1,0,0,1,0,0,1,5,3,49,1,0,0,1,120000,501,0,476,531,0
5,17,2,1,1968,24,3,8,1,1,1,1,0,0,0,0,-2,0,0,4,7,1,59,1,0,0,1,110000,501,0,1685,0,0
2,3,2,1,1960,7,2,5,1,1,2,-2,-2,-2,-2,-2,1,0,0,2,2,3,71,1,0,0,0,12500,100,0,1240,1676,0
4,10,2,1,1973,34,4,7,1,2,1,1,1,0,0,0,1,0,0,1,4,2,61,1,1,0,1,62500,501,0,993,733,0
5,15,2,1,1980,2,4,8,1,1,1,1,0,1,0,0,3,0,0,1,5,3,33,1,0,0,0,120000,501,0,988,0,435
5,13,2,1,1985,14,4,8,1,2,1,1,0,1,0,0,3,0,0,1,2,7,51,1,1,0,0,110000,501,0,2748,0,1452
3,8,9,2,2000,2,2,4,1,1,2,-2,-2,-2,-2,-2,2,0,0,1,3,1,84,0,1,0,1,32500,501,0,393,0,1313
2,5,4,2,1965,7,2,4,1,1,2,-2,-2,-2,-2,-2,1,0,0,1,2,4,32,1,0,1,0,22500,150,1,544,779,0
2,4,2,1,2003,7,4,11,2,1,1,1,0,0,1,0,1,0,0,1,6,5,42,1,0,0,1,97500,501,0,2532,2042,0
3,9,2,1,2007,2,3,7,1,2,1,1,1,1,1,0,1,0,0,1,2,2,75,0,1,0,1,47500,501,0,1323,1137,0
5,17,2,1,2002,7,3,6,1,2,1,1,0,1,0,0,3,0,0,1,5,2,75,0,1,0,0,52500,501,0,1619,315,0
3,8,2,2,1974,2,2,3,1,1,1,1,1,0,0,0,1,0,1,2,1,4,38,1,0,0,0,22500,150,0,1100,603,0
8,23,2,1,1995,2,3,7,1,1,1,1,0,0,1,0,1,0,0,1,3,2,65,0,1,0,1,27500,501,0,617,786,0
2,3,2,1,1950,14,3,6,1,1,1,1,0,0,1,0,1,0,1,1,3,4,47,1,0,0,0,110000,501,0,1153,454,0
9,27,2,1,1920,24,3,7,1,2,1,1,0,1,0,0,6,0,0,1,3,2,51,1,0,0,1,110000,501,0,2223,0,0
9,26,2,1,1993,14,3,6,1,1,1,1,0,0,1,0,1,0,0,1,5,2,82,0,1,0,1,67500,501,0,1957,429,0
9,26,2,1,1991,7,3,7,1,1,1,0,-2,-2,-2,-2,3,0,0,1,2,1,46,0,0,0,0,27500,501,0,1315,0,0
1,1,2,1,1925,34,2,5,1,1,1,1,0,0,1,0,4,0,0,1,1,2,65,1,1,0,0,42500,501,0,835,386,1470
7,21,1,1,2009,2,3,5,1,1,1,1,0,0,0,0,3,0,0,1,3,4,27,1,0,0,0,37500,501,1,991,0,0
3,9,9,2,2003,2,2,4,1,1,1,1,0,0,1,0,1,0,0,1,3,1,78,0,1,0,0,27500,501,0,500,201,0
9,27,2,2,1990,14,3,6,1,1,2,-2,-2,-2,-2,-2,1,0,0,1,2,1,44,0,0,0,0,2500,100,0,613,681,0
1,2,4,1,1920,7,4,10,1,2,1,1,0,1,0,0,1,0,0,1,6,3,40,1,0,0,1,110000,501,0,1166,2620,0
4,12,2,1,1949,2,2,8,1,1,1,1,0,1,0,0,1,0,0,1,1,1,34,0,0,1,0,12500,150,1,646,889,0
5,15,2,1,1930,7,2,7,1,1,1,1,0,0,1,0,3,0,0,1,2,1,76,0,1,0,1,42500,501,0,1820,0,0
2,3,6,2,1999,7,1,4,1,1,2,-2,-2,-2,-2,-2,1,0,0,1,2,1,76,0,1,0,0,2500,100,0,459,458,0
2,5,2,1,1958,2,4,7,1,1,1,1,0,0,1,0,3,0,0,2,5,6,40,1,0,0,0,120000,501,0,2376,1531,0
4,10,8,2,1980,2,1,3,1,1,2,-2,-2,-2,-2,-2,3,0,0,7,2,2,19,1,0,0,0,22500,501,1,611,0,0
9,26,2,1,1965,2,4,8,1,1,1,1,0,0,1,0,1,0,1,1,2,4,40,1,0,0,1,120000,501,0,825,499,0
7,20,2,1,1999,2,3,5,1,1,1,1,0,1,0,0,3,0,0,1,4,3,31,1,0,0,0,2500,100,0,1291,0,0
9,26,9,2,2007,2,1,3,1,1,1,1,0,0,0,0,3,0,0,4,6,4,33,1,0,0,0,62500,501,0,918,225,0
3,6,2,1,1964,14,5,9,2,1,1,1,0,1,0,0,1,0,0,1,5,1,69,1,1,1,1,22500,501,0,749,904,0
5,15,2,2,1950,2,3,5,1,1,1,1,0,1,0,0,3,0,0,1,2,3,37,1,0,0,0,17500,100,0,1547,0,0
9,26,4,2,1980,2,1,3,1,1,2,-2,-2,-2,-2,-2,-2,0,0,4,2,2,31,1,0,0,0,12500,100,0,98,0,0
2,3,4,1,1920,2,2,4,1,1,1,1,0,1,0,0,1,0,0,2,5,4,37,1,0,0,1,120000,501,1,757,172,0
1,1,2,1,1920,14,3,6,1,1,1,1,0,0,0,0,6,0,0,1,4,4,44,1,0,0,1,77500,501,0,1465,0,1837
2,4,2,1,2005,2,4,11,1,1,1,1,0,0,1,0,1,0,1,1,5,6,52,1,0,0,0,52500,501,0,3864,2201,0
3,7,2,1,1920,7,3,6,1,1,1,1,0,0,1,0,4,0,0,1,3,3,38,1,0,0,1,22500,150,0,3638,29,1535
9,26,2,1,1990,7,3,6,2,1,2,-2,-2,-2,-2,-2,3,0,1,1,1,2,71,0,1,0,0,6250,100,0,923,282,0
9,27,1,1,1970,7,2,7,1,1,1,1,0,0,1,0,3,0,0,1,5,3,44,1,1,0,1,52500,501,0,2110,0,0
4,10,2,1,1920,44,4,9,1,3,1,1,1,0,0,0,3,0,0,1,3,2,59,1,1,0,1,62500,501,0,1198,0,0
3,6,6,2,1965,7,2,3,1,1,1,1,0,1,0,0,3,0,0,4,5,4,27,1,0,0,0,52500,501,0,659,109,0
4,11,2,1,1920,14,3,7,1,2,1,1,0,1,0,0,1,0,0,1,2,4,39,1,0,0,0,72500,501,0,1063,895,0
1,1,2,1,1926,2,3,6,1,1,1,1,0,1,0,0,1,0,0,1,5,4,32,1,0,0,0,110000,501,0,1184,2349,0
4,11,2,1,1925,2,3,7,1,2,1,1,0,1,0,0,1,0,0,1,4,3,26,1,1,0,1,62500,501,0,1241,826,0
3,6,6,1,1996,2,2,4,1,1,1,1,0,1,0,0,3,0,0,1,5,3,32,1,0,0,0,57500,501,0,1184,0,0
9,26,4,2,1972,2,4,6,1,1,1,0,-2,-2,-2,-2,-2,0,1,1,2,8,24,1,0,0,0,37500,150,1,936,351,0
4,10,2,1,1978,14,4,10,1,3,1,1,0,1,0,0,1,0,0,1,6,4,40,1,0,0,0,87500,501,0,1740,721,0
5,15,2,1,1996,14,3,6,1,1,1,0,-2,-2,-2,-2,3,0,0,1,2,5,48,1,0,0,0,47500,501,0,802,0,0
5,15,2,1,2006,2,4,8,1,1,1,1,0,1,0,0,3,0,0,2,2,3,38,1,0,0,0,32500,501,0,1701,0,0
1,1,4,2,1940,14,2,4,1,1,1,1,0,0,1,0,1,0,0,4,3,2,55,1,0,0,0,57500,501,0,776,1342,0
8,24,2,1,1993,14,2,4,1,1,2,-2,-2,-2,-2,-2,-2,0,0,1,3,1,65,0,0,1,0,12500,150,0,514,0,0
2,3,4,2,1960,2,2,4,1,1,2,-2,-2,-2,-2,-2,4,0,0,1,3,2,26,1,0,0,0,37500,501,0,1474,74,949
5,13,2,1,1995,14,3,7,1,2,1,1,0,0,1,0,3,0,0,1,3,3,53,1,0,0,0,37500,501,0,2473,0,0
5,16,2,1,1991,14,3,7,1,1,2,-2,-2,-2,-2,-2,3,0,0,2,1,2,60,1,0,0,0,22500,501,0,1445,0,48
9,26,2,2,1955,7,3,5,1,1,1,1,0,0,1,0,1,0,0,1,2,2,52,0,1,0,0,17500,150,0,683,491,0
4,12,7,2,1970,2,1,3,1,1,1,1,0,0,1,0,1,0,0,1,3,1,26,1,0,0,0,32500,501,0,428,496,0
4,12,7,3,1970,2,3,5,1,1,1,0,-2,-2,-2,-2,1,0,1,1,2,3,25,1,0,0,0,12500,100,1,668,570,0
2,3,7,2,1965,2,2,4,1,1,1,1,0,0,1,0,1,0,0,1,3,2,19,1,0,0,0,6250,100,0,546,637,0
1,1,2,1,1950,54,2,6,1,1,2,-2,-2,-2,-2,-2,4,0,0,1,2,1,85,0,1,0,0,17500,501,0,599,0,2390
5,13,2,1,2000,2,4,7,1,1,1,1,0,0,1,0,3,0,0,1,4,2,66,1,1,0,1,110000,501,0,974,33,593
5,13,2,1,1998,7,4,9,1,2,1,1,0,0,0,0,3,0,0,1,3,5,35,1,0,0,0,87500,501,0,2318,0,1428
1,2,4,2,1920,2,2,4,1,1,1,1,0,1,0,0,4,0,0,1,4,1,49,1,0,0,0,52500,501,0,778,0,959
9,26,4,2,1964,14,2,5,2,1,1,1,0,1,0,0,-2,0,0,1,3,1,63,1,0,0,0,67500,501,0,271,254,0
5,17,2,1,1985,2,3,6,1,1,1,1,0,0,1,0,3,0,0,1,3,3,39,1,0,0,0,32500,501,0,2091,0,0
4,12,2,1,1950,2,5,9,2,4,1,1,0,0,1,0,1,0,0,1,5,4,47,1,0,0,1,120000,501,0,1445,1784,0
2,3,3,1,1920,7,3,6,1,1,1,1,0,0,1,0,1,0,0,1,8,3,32,1,0,0,1,120000,501,0,1905,1666,0
2,3,3,1,1953,14,4,7,1,1,1,1,0,1,0,0,1,0,0,2,6,2,64,1,0,0,0,47500,501,0,1586,2032,0
2,4,4,2,1920,2,1,4,1,1,1,1,0,1,0,0,1,0,1,1,3,2,20,1,0,0,0,47500,501,0,354,1197,0
4,12,2,1,1982,7,3,7,1,1,1,1,0,1,0,0,2,0,0,1,4,4,40,1,0,0,0,37500,501,0,1274,0,1408
7,21,1,1,2007,2,3,5,1,1,2,-2,-2,-2,-2,-2,3,0,1,1,1,6,38,1,1,0,0,6250,100,0,552,0,0
4,12,2,1,1972,24,3,5,1,1,1,1,0,0,1,0,1,0,0,1,2,6,53,1,0,0,1,37500,150,0,839,772,0
1,1,2,1,1976,7,3,5,1,1,1,1,1,0,0,0,4,0,0,1,2,3,46,1,0,0,0,67500,501,0,1172,0,315
2,5,7,2,1975,2,1,4,1,1,1,1,0,0,1,0,3,0,0,1,5,1,49,1,0,0,0,77500,501,0,424,51,0
3,7,2,1,2006,2,1,3,1,1,2,-2,-2,-2,-2,-2,1,0,0,1,6,1,60,0,1,0,0,42500,501,0,342,673,0
7,20,2,1,2007,2,3,5,1,1,2,-2,-2,-2,-2,-2,3,0,0,2,2,2,41,1,0,0,0,22500,501,0,1183,0,247
7,21,6,2,1975,2,3,6,1,1,1,0,-2,-2,-2,-2,3,0,0,4,3,3,47,1,1,1,0,72500,501,0,1121,249,0
3,7,2,1,1965,34,3,7,1,1,1,1,0,0,1,0,1,0,0,1,3,2,62,1,1,0,1,72500,501,0,916,1080,0
2,4,4,1,1969,44,4,8,1,2,1,1,0,0,0,1,1,0,0,1,2,2,68,1,1,0,1,120000,501,0,1517,2237,0
5,17,2,1,1953,2,2,4,2,1,1,1,0,1,0,0,3,0,1,1,2,2,53,1,0,0,0,77500,501,0,1327,0,0
5,17,6,1,2005,2,3,6,1,1,1,1,0,0,1,0,3,0,0,1,5,1,65,0,1,0,1,42500,501,0,1223,0,0
9,26,3,2,1975,14,2,4,1,1,2,-2,-2,-2,-2,-2,3,0,1,1,1,3,39,1,0,0,0,17500,100,0,422,156,0
8,25,2,1,1997,14,3,6,1,1,1,1,1,0,0,0,1,0,0,2,5,2,57,1,1,0,1,72500,501,0,1093,356,0
9,26,2,1,1959,44,4,9,1,1,1,1,0,0,1,0,1,0,0,1,5,1,85,0,1,0,1,57500,501,0,401,327,0
9,26,3,1,1973,34,3,6,1,1,1,1,0,0,1,0,1,0,0,4,6,4,49,1,0,0,1,120000,501,0,837,474,0
3,8,2,1,1945,7,2,6,1,1,1,1,0,0,1,0,1,0,0,1,7,1,43,1,0,0,0,110000,501,0,888,1323,0
9,26,2,1,1990,2,4,6,1,1,1,1,0,1,0,0,1,0,0,6,5,4,30,1,0,0,0,47500,501,0,1625,395,0
4,10,2,2,1940,2,3,6,1,1,1,1,0,0,1,0,3,0,0,1,3,2,20,1,0,0,0,8750,100,0,1173,44,0
1,1,2,1,1940,44,3,8,1,2,1,0,-2,-2,-2,-2,1,0,0,1,2,4,65,1,1,0,0,67500,501,0,1265,2329,0
7,21,2,1,1975,2,3,6,2,1,1,1,0,0,0,0,1,0,0,1,2,1,27,1,0,0,0,22500,501,0,343,267,0
6,18,2,1,1997,2,3,5,1,1,1,1,0,1,0,0,3,0,0,1,6,3,26,1,0,0,1,82500,501,0,2625,0,0
5,17,2,1,1990,7,3,5,1,2,1,1,0,0,1,0,3,0,1,1,5,2,47,1,0,0,0,110000,501,0,1185,0,0
2,3,1,1,1965,34,2,4,1,1,2,-2,-2,-2,-2,-2,4,0,0,1,2,1,85,0,1,0,0,67500,501,0,836,135,1105
4,12,2,1,1996,7,3,6,1,2,1,1,0,1,0,0,2,0,0,1,5,3,46,1,0,0,0,87500,501,0,1324,0,2341
5,17,2,1,1975,24,2,5,1,1,2,-2,-2,-2,-2,-2,3,0,0,1,5,1,81,0,0,0,0,32500,501,0,875,0,0
3,8,3,1,1975,14,3,6,1,1,1,1,0,0,1,0,1,0,0,2,6,1,55,1,1,0,0,72500,501,0,535,1195,0
5,16,1,1,1997,2,3,5,1,1,1,0,-2,-2,-2,-2,3,0,0,1,2,2,39,1,0,0,0,8750,100,1,1677,0,0
8,25,2,1,1956,54,3,5,1,1,2,-2,-2,-2,-2,-2,1,0,1,1,1,2,79,0,1,0,0,37500,501,0,756,729,0
7,21,2,1,1971,14,3,6,1,1,1,1,0,1,0,0,1,0,0,1,2,4,61,1,0,0,0,82500,501,0,2589,532,0
7,21,2,1,2002,7,3,6,1,1,1,1,0,1,0,0,3,0,1,1,3,4,36,1,0,1,0,32500,150,0,1683,0,0
1,2,2,1,2007,2,4,9,1,2,1,1,0,0,1,0,3,0,0,1,6,3,52,1,0,0,1,120000,501,0,2706,2238,0
2,3,3,2,1950,2,1,3,1,1,1,1,0,0,1,0,3,0,0,4,6,3,31,1,0,0,0,97500,501,0,902,0,0
4,12,2,1,1957,24,2,5,1,1,2,-2,-2,-2,-2,-2,1,0,0,1,1,3,54,1,0,1,0,37500,501,0,593,780,0
2,3,9,1,1920,2,2,5,1,2,1,1,0,0,1,0,3,0,0,4,7,1,45,1,0,0,1,62500,501,0,1939,52,0
3,8,2,1,1934,24,3,5,1,1,1,1,0,0,1,0,1,0,0,6,4,3,51,1,0,0,0,72500,501,0,1407,1071,0
4,12,2,1,1975,2,2,4,1,1,2,-2,-2,-2,-2,-2,1,0,0,1,3,2,85,0,1,0,1,32500,501,0,413,2714,0
8,22,2,1,1977,2,2,4,1,1,1,1,0,0,1,0,3,0,0,1,3,4,35,1,0,0,0,110000,501,0,650,706,0
9,26,6,1,1980,2,2,4,1,2,1,1,0,1,0,0,3,0,0,1,7,2,30,1,0,0,1,120000,501,0,1641,89,0
4,10,2,1,1920,7,1,3,1,1,2,-2,-2,-2,-2,-2,1,0,0,1,2,1,49,1,0,0,1,8750,100,0,695,543,0
3,6,2,1,1920,14,3,7,1,1,1,1,0,1,0,0,1,0,0,1,2,2,65,0,1,0,0,22500,501,0,1546,655,0
9,26,6,2,1990,7,2,4,1,1,1,1,0,0,1,0,-2,0,0,1,2,3,63,0,1,0,0,52500,501,0,1090,394,0
3,8,1,1,1989,2,2,5,1,1,2,-2,-2,-2,-2,-2,2,0,0,1,0,1,64,0,1,0,0,6250,100,0,906,0,1789
8,24,2,1,1966,14,3,10,1,2,1,1,0,1,0,0,3,0,0,1,4,3,52,1,0,0,1,110000,501,0,2504,0,0
8,25,2,1,1997,14,4,8,2,4,1,1,0,0,1,0,1,0,0,1,6,2,61,1,1,0,1,120000,501,0,4865,1273,0
9,26,2,1,1955,34,4,8,2,1,1,1,0,0,1,0,1,0,0,4,4,4,60,1,1,0,0,97500,501,0,1171,406,0
4,12,3,1,1995,14,3,7,1,2,2,-2,-2,-2,-2,-2,1,0,0,1,3,1,78,0,1,0,1,37500,501,0,1145,1035,0
1,1,8,2,1920,2,1,3,1,1,2,-2,-2,-2,-2,-2,3,0,0,1,2,1,57,0,0,1,0,8750,100,1,887,99,0
1,2,2,1,1920,7,3,7,1,1,1,0,-2,-2,-2,-2,4,0,0,1,2,2,34,1,0,0,0,27500,501,0,685,0,1933
6,19,1,1,1997,14,3,6,1,1,1,1,0,0,0,0,3,0,0,1,2,3,34,1,0,0,0,62500,501,0,1910,0,407
5,14,2,1,1995,14,3,8,1,1,1,1,0,0,1,0,3,0,0,1,2,2,62,0,1,0,0,42500,501,0,2035,0,665
8,22,8,2,1950,2,2,4,1,1,2,-2,-2,-2,-2,-2,1,0,1,1,1,5,24,1,0,0,0,6250,100,0,566,450,0
2,3,3,1,1960,24,3,7,2,1,1,1,0,0,1,0,1,0,0,1,5,3,52,1,0,0,0,17500,100,0,2245,1222,0
5,16,2,1,2006,2,5,10,1,1,1,1,0,1,0,0,1,0,0,1,4,2,39,1,0,0,0,110000,501,0,782,765,0
9,26,2,2,1980,2,4,8,2,2,1,1,0,0,1,0,1,0,0,1,3,4,43,1,0,0,0,82500,501,0,2048,731,0
3,9,2,1,2005,2,5,9,1,1,1,1,0,0,1,0,1,0,0,1,5,2,52,1,0,0,1,110000,501,0,1058,794,0
4,11,4,2,1972,2,2,5,1,1,1,1,0,1,0,0,1,0,0,1,6,2,27,1,0,0,0,47500,501,0,546,392,0
7,21,3,1,1973,2,2,6,1,1,1,1,0,1,0,0,3,0,0,1,5,1,55,1,0,0,0,52500,501,0,1373,0,0
9,26,2,1,1920,34,5,9,1,1,1,1,0,0,1,0,1,0,0,1,5,2,67,0,1,0,1,37500,501,0,552,502,0
